"avgAnnCount","avgDeathsPerYear","TARGET_deathRate","incidenceRate","medIncome","popEst2015","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PctMarriedHouseholds","BirthRate","Data","PctEmpPrivCoverage.greater.than.mean","povertyNum","marriedNum","PctNoHS18_24Num","PctHS18_24Num","PctSomeCol18_24Num","PctBachDeg18_24Num","PctHS25_OverNum","PctBachDeg25_OverNum","PctEmployed16_OverNum","PctUnemployed16_OverNum","PctPrivateCoverageNum","PctPrivateCoverageAloneNum","PctPublicCoverageNum","PctPublicCoverageAloneNum","PctWhiteNum","PctBlackNum","PctAsianNum","PctOtherRaceNum"
33,14,138.1,326.6,33998,8130,0,"[22640, 34218.1]",38.4,38.1,39,2.78,54.91858887,7.34055355,"Training",FALSE,186177,457719,172356,309753,325200,5691,266664,117885,393492,78861,373167,289428,384549,244713,745193,789,1380,35284
35,16,173.3,408,27875,7230,0,"[22640, 34218.1]",31.7,26.5,38.7,3.31,41.77884615,6.831489915,"Training",FALSE,234252,237144,182196,226299,314505,0,271848,55671,302214,143154,242205,174243,331134,216177,613865,601,13517,86408
17,6,141,482.9,40436,2028,0,"(40362.7, 42724.4]",51.4,53.1,50.9,2.1,49.16943522,3.095975232,"Training",FALSE,23931,115596,8315,42791,93897,57798,80106,23931,127156,7098,142366,95114,84771,34071,198709,1259,0,630
4749,1672,161.8,490.8,79576,819264,239.2391219,"(61494.5, 125635]",41.1,39.5,42.5,2.57,55.17681595,4.502231194,"Training",TRUE,5816775,44158330,9339610,23594804,34327162,14664826,20317748,21546644,52432896,5243290,68326618,56037658,19908116,7864935,66111603,7266526,5758339,898201
17,5,143,521.4,46281,2355,0,"(45201, 48021.6]",46.8,45.5,49.4,2.09,57.18283582,5,"Training",TRUE,34619,145539,16014,56285,156372,6830,91374,29673,153782,8007,185103,114109,67118,28496,232581,0,403,806
954,327,146.5,397.9,89861,309697,129.1585001,"(61494.5, 125635]",36.1,35.5,36.7,2.73,62.29758067,5.756462494,"Training",TRUE,1517516,19294124,5698425,8392789,10777456,6101031,4924183,10994244,21709760,1331698,26757821,23629882,4583516,1920122,27136217,1105110,1656465,280950
6346,2389,168.9,452,55803,1501335,239.1205161,"(54545.6, 61494.5]",35.5,34.2,36.8,2.76,44.78928273,5.384470827,"Training",TRUE,27174164,67560075,20868557,44289383,74165949,10809612,33479771,28675499,83023826,17715753,94884372,72745347,52846993,32428837,89459710,14949419,22582523,10338993
38,18,180.3,383.4,46331,7158,0,"(45201, 48021.6]",45.9,42.8,48.4,2.46,49.61990325,9.290030211,"Training",TRUE,105939,384385,149603,293478,258404,14316,294194,89475,408006,39369,470281,363627,228341,119539,492579,189981,1310,1411
1962.667684,16,160.3,453.5494221,47599,7797,0,"(45201, 48021.6]",38.8,37.3,40.5,2.32,55.93438405,4.685714286,"Training",TRUE,116955,431175,56919,247165,443650,31968,301744,88107,463922,45223,544231,428056,230012,113057,715213,28772,1886,695
108,32,164.3,558.5,37311,15485,64.57862448,"(34218.1, 37413.8]",43.3,43.1,43.5,2.81,50.52141527,2.98792117,"Training",FALSE,427386,760314,495520,478487,538879,35616,529587,161044,644176,173432,650370,466099,806769,569848,1386452,19634,391,44737
489,189,194.6,518.4,43205,71122,140.6034701,"(42724.4, 45201]",42.7,40.8,44.6,2.51,45.9899335,5.713875529,"Training",FALSE,1393992,3378295,1479338,2766646,2524831,341386,2283017,704108,3207603,1017045,4032618,2851993,3036910,1721153,6215445,87834,112929,107352
89,39,187.9,438.4,37923,14777,0,"(37413.8, 40362.7]",43.9,43.3,44.7,2.41,57.0751634,5.657937278,"Training",FALSE,267464,862977,240866,769882,449221,17733,701908,106395,695997,137427,865933,605857,636889,354648,1377324,52319,1883,3964
760,318,199.7,480.9,40877,156761,140.3410287,"(40362.7, 42724.4]",34.7,33.5,35.9,2.55,41.69526781,6.070254725,"Training",FALSE,3699560,6568286,2664937,4640126,7524528,846510,5157437,2492500,8433742,1254088,8637532,6834780,5580692,3527123,9422326,5842975,140892,75176
26,10,106.5,357.4,39572,4312,0,"(37413.8, 40362.7]",46.9,44.9,50.1,2.08,50.99108028,9.305373526,"Training",FALSE,50020,250528,70286,52607,217325,90984,143159,58212,260014,3881,341080,208933,123755,38808,416680,2257,0,295
8857,3377,154.6,414.5,56877,2361026,57.17853171,"(54545.6, 61494.5]",34.5,33.5,35.5,3.24,53.80374468,5.475268467,"Training",FALSE,40373545,114273659,37068109,85469142,102468529,11096823,60914471,31637749,123717763,30457236,132925764,110496017,82635910,57136830,152546869,14792270,14603226,41214844
71,30,174.1,412.1,47217,12594,0,"(45201, 48021.6]",43.4,42.8,44.2,2.49,58.91069283,6.414219475,"Training",TRUE,142313,751862,270771,532727,371523,84380,588140,93196,730452,64230,919362,683855,434493,175057,1251558,2383,993,0
860,313,157,464.3,49890,127828,125.1681948,"(48021.6, 51046.4]",45.8,44.4,47.1,2.22,43.45582911,4.573604784,"Training",TRUE,1661764,5828957,1725678,3566402,6301921,1188801,4052148,2275339,7337328,1137670,9037440,6595925,5624432,2888913,11737539,357715,193985,156216
427,202,194.8,430.4,44243,75882,342.6372526,"(42724.4, 45201]",42.8,42.2,43.4,2.52,51.02151448,4.603840773,"Training",FALSE,1297583,3998982,1532817,3126339,2739341,189705,2397872,705703,3665101,918173,4431509,3058045,3437455,1897050,6961771,59388,88127,103401
74,22,125.2,376.2,36065,38273,0,"(34218.1, 37413.8]",23.2,23.8,22.3,3.6,71.70305677,6.963315217,"Training",TRUE,1037199,2051433,164574,635332,2813066,214329,604714,891761,2170080,390385,2908748,2506882,826697,516686,3648028,26548,42093,37046
361,139,196.2,511.1,35555,64051,0,"(34218.1, 37413.8]",38.2,36.3,40,2.76,45.6838491,5.051532411,"Training",FALSE,1754998,2869485,1652516,2203355,2357077,185748,2337862,640510,3023208,794233,3477970,2664522,2549230,1530819,4039827,2107056,58864,70296
61,30,172.5,382.1,37581,11880,0,"(37413.8, 40362.7]",41.1,39.9,42.7,2.41,61.30713713,5.542168675,"Training",FALSE,226909,762696,264924,452628,437184,33264,469260,143748,632016,77220,759132,538164,476388,258984,1119939,3223,13671,13574
50,21,182.3,448,50802,8328,0,"(48021.6, 51046.4]",43.4,43.7,43.1,2.34,51.70842825,5.37037037,"Training",TRUE,104933,466368,284818,435555,110763,1666,244011,124920,488854,56631,556311,410571,268162,115760,759831,5652,1389,34502
84,38,203.3,467.1,43783,13936,0,"(42724.4, 45201]",41.3,40,42.5,2.5,52.49859629,3.244147157,"Training",FALSE,210434,741396,342826,636876,337252,76648,546292,185349,780416,50170,825012,544898,486367,259210,1060042,18672,5886,36939
792,271,154.8,458.6,43489,207478,106.0353387,"(42724.4, 45201]",32.8,32,33.6,2.98,55.46826325,6.940188877,"Training",FALSE,3734604,11162317,3942082,8444355,7718182,643182,6639296,2593475,11681012,1950294,12033724,10053093,7240983,4460777,18800279,91577,164589,849538
3500,1126,155.3,451.4,66950,1024198,102.5192394,"(61494.5, 125635]",35.3,34.3,36.1,2.61,51.32490011,4.983090176,"Training",TRUE,11778277,52848617,13314574,22122677,50800221,16182329,17206527,31954978,67597068,6554868,77736629,67392229,21405739,11573438,69282079,21244560,6213382,2867384
53,24,207.4,490.5,44705,7973,0,"(42724.4, 45201]",43.2,40.1,44.5,2.37,50.51112447,3.948220065,"Training",TRUE,93285,435326,148298,238393,300583,110028,357191,103649,434529,49433,572462,448083,240785,94082,755951,1097,4484,12854
111,40,138.1,408.4,49267,18260,0,"(48021.6, 51046.4]",45.7,44.5,47.7,2.23,40.26643207,4.535082715,"Training",TRUE,255640,854568,177122,776050,834482,38346,564234,268422,1018908,124168,1203334,865524,726748,337810,1510652,19480,24250,28822
1072,381,149.9,441.8,66560,226640,30.88598659,"(61494.5, 125635]",42.7,41.8,43.8,2.62,57.17801166,3.253269113,"Training",TRUE,1858448,12555856,2878328,7229816,10425440,2130416,4804768,6255264,12873152,1518488,17111320,13598400,6232600,2697016,20242394,1223778,513802,115315
53,19,185.7,562.7,29067,6759,0,"[22640, 34218.1]",44.8,44.4,45,2.45,49.69012031,2.826379542,"Training",FALSE,187901,346737,240621,306183,91247,37851,264277,64887,299424,68942,335923,233186,310239,176410,641048,20058,1788,0
108,70,185,310.1,42191,23548,0,"(40362.7, 42724.4]",47.5,46,48.7,2.19,47.10178856,5.558035714,"Training",TRUE,341446,1245690,468606,1019629,798278,68290,993726,266093,1238625,200158,1561233,1118530,972533,473315,2230493,6256,4766,1391
178,63,159.3,471.7,40667,22267,0,"(40362.7, 42724.4]",53.3,51.2,54.5,2.54,57.97535001,2.147577093,"Training",FALSE,336232,1289260,619023,757078,835013,15587,743718,271658,879547,289471,1324887,839466,1046549,516595,2141220,10352,16810,23062
102,45,195.2,484.9,39999,14124,708.0147267,"(37413.8, 40362.7]",47.5,46.7,48.3,2.27,50.79339638,4.399845619,"Training",FALSE,238696,783882,319203,593208,450556,49434,610157,142653,779645,83332,855915,597446,655354,357338,1368032,13872,5313,5116
207,78,183.9,493.1,36303,40764,0,"(34218.1, 37413.8]",35.1,33.2,37.9,2.76,42.25950308,6.308457711,"Training",FALSE,1165851,1724318,713370,1015024,2156416,195668,1369671,354647,2066735,236432,1952596,1544956,1524574,1010948,2619123,1212616,55969,129128
47,21,167.3,399.5,54240,8115,0,"(51046.4, 54545.6]",44.7,42.1,47.7,2.26,56.49986022,11.30834977,"Training",TRUE,74658,493392,184211,202064,408997,16230,323789,90888,531533,34083,644331,479597,244262,81962,785748,5210,4522,9240
216,109,213.7,445.1,38500,31081,289.5659728,"(37413.8, 40362.7]",47.2,45.2,49.3,2.41,43.75901298,4.664723032,"Training",FALSE,655810,1379997,581215,1314727,1106484,105676,1010133,304594,1479456,214459,1917698,1333375,1277430,627837,1882689,1090667,13692,52007
1962.667684,7,132.6,453.5494221,55291,3987,0,"(54545.6, 61494.5]",54.7,54,55.6,2.2,52.23542728,1.17820324,"Training",FALSE,33491,213305,67381,173435,103264,54622,117617,56217,200945,41067,273110,191376,135957,52629,375767,1726,5785,812
1962.667684,63,161.7,453.5494221,42157,29069,0,"(40362.7, 42724.4]",43.7,42.3,45.3,2.42,50.62934601,4.865649964,"Training",TRUE,508708,1482519,430222,1183109,1194736,98835,1238340,264528,1540657,215111,1988320,1401126,1174388,566846,2663050,61983,15620,20495
158,62,211,535.9,32049,28265,0,"[22640, 34218.1]",36,34.5,37.2,2.85,41.294393,5.869989491,"Training",FALSE,760329,1206916,647269,927092,1116468,135672,972316,217641,1424556,370272,1370853,1065591,1144733,703799,1690326,1055155,24376,26674
32,16,163.8,343.2,30556,7648,0,"[22640, 34218.1]",41.7,40.7,44.7,2.44,49.16363636,7.352941176,"Training",FALSE,247796,357927,166727,266151,295213,36711,321216,33652,247796,47418,370928,270740,390048,265386,742525,18712,397,1981
406,158,193.8,482.4,54298,81468,36.82427456,"(51046.4, 54545.6]",37.9,36.7,39.1,2.65,54.32620153,5.800146592,"Training",TRUE,1173140,4154868,1686388,2794353,3014316,651744,2883968,1091672,4252630,676185,6044926,4570355,2549949,1173140,6152139,1728660,42065,55279
77,39,202.5,402.1,31607,14638,0,"[22640, 34218.1]",39.4,36.1,43.4,2.58,45.33935081,4.465958776,"Training",FALSE,386444,673348,143453,424502,895846,0,600158,96611,673348,162482,737756,709267,619188,361559,778615,661437,3812,8405
26,10,174.5,516.2,54593,3356,0,"(54545.6, 61494.5]",46.9,45.3,47.3,2.22,55.79514825,6.307692308,"Training",TRUE,26848,202032,48998,147329,104036,35238,105379,52354,217469,4363,281904,207737,95646,24835,327525,399,2294,200
575,218,176.4,456.8,67655,126042,23.80158995,"(61494.5, 125635]",39.6,38.5,40.5,2.78,62.21920946,4.839289566,"Training",TRUE,1247816,7348249,2092298,4436679,5495432,579794,3390530,2331777,6869289,768857,8797732,6107211,3314905,1688963,11753180,216129,79933,249556
33,16,138.8,289.2,58867,8715,0,"(54545.6, 61494.5]",44.1,43.1,45,2.6,65.25373134,3.583061889,"Training",TRUE,81921,540330,165585,338142,310254,57519,318098,144669,520286,26145,630095,422275,245763,108938,819979,9034,4071,13303
214,93,203.9,473.4,44596,39829,25.10733385,"(42724.4, 45201]",37.4,35.5,39.7,2.61,50.71982281,5.029990529,"Training",FALSE,748786,1875946,370410,983777,2369826,258889,1190888,489897,2114920,402273,2505245,1820186,1437827,776666,2334821,1470921,57030,22394
103,50,190.1,399.2,41810,15159,0,"(40362.7, 42724.4]",50.9,50.6,51.4,2.08,51.08041575,4.96054115,"Training",FALSE,250124,894381,222838,529050,660933,103082,606360,180393,762498,113693,973208,734511,730664,359269,1387681,7316,6229,3856
128,54,153.3,370.2,41166,26105,0,"(40362.7, 42724.4]",42.3,41.2,43.8,2.6,57.87008756,4.930928626,"Training",FALSE,524711,1490596,783150,858855,884960,83536,905844,276713,1305250,227114,1600237,1091189,1153841,608247,2473252,33939,7366,41503
431,193,199.1,452.4,39268,81714,305.9451257,"(37413.8, 40362.7]",39.9,38.2,41.4,2.5,42.64912664,4.940815895,"Training",FALSE,1952965,3660788,1903937,2761934,2949876,547484,2696562,1029597,4412556,825312,4608670,3440160,3219532,1895765,4156666,3136906,75824,565621
1962.667684,56,150.2,453.5494221,63924,32553,0,"(61494.5, 125635]",40.4,39.5,41.4,2.55,56.81528662,6.683134349,"Training",TRUE,309254,1930393,472019,1191440,1419311,172531,1057973,537125,2063861,182297,2640049,2005265,797549,309254,3111497,43520,12349,7071
1526,667,214.3,485.1,35681,315685,2369.45056,"(34218.1, 37413.8]",34.6,34,35.4,2.2,24.42907814,4.685604704,"Training",FALSE,9091728,9028591,5082529,7860557,14047983,4577433,7450166,5777036,17899340,3914494,17520518,14647784,11143681,7544872,14441162,15053363,898240,259123
230,86,163.5,420.9,55006,88807,0,"(54545.6, 61494.5]",29.1,29.5,28.8,3.4,53.35894843,8.388253538,"Training",FALSE,1536362,4369305,2566523,3374666,2699733,239779,2424432,932474,5346182,639411,4680129,4303035,3223695,2317863,6201378,182766,187594,1982678
55,25,198.5,457.8,45413,9259,0,"(45201, 48021.6]",39.6,37.6,42.5,2.43,51.06837607,7.290533188,"Training",TRUE,133330,498135,120367,555540,236105,13889,412952,89813,504616,46295,622205,458321,345361,168514,888984,1298,4191,24645
296,139,232,496.9,37433,39832,0,"(37413.8, 40362.7]",46.6,45.4,48,0.0253,47.36401134,6.101525381,"Training",FALSE,844439,1931852,876304,1437936,1553448,115513,1629129,278824,1756592,442136,1860155,1226826,1903970,1047582,3479161,364401,19706,12904
489,169,182.1,532.7,51576,81251,12.30754083,"(51046.4, 54545.6]",39.4,38.2,40.5,2.32,46.37281334,4.275633043,"Training",TRUE,1348767,3761922,975012,2510656,3891923,747510,2868161,966887,4216927,560632,5898823,4403805,3038788,1478769,7431704,348638,109118,95391
31,15,193.7,404.5,32536,6785,0,"[22640, 34218.1]",42.8,43.5,42.2,2.38,41.11153407,1.448321264,"Training",FALSE,183874,282256,192694,311432,174375,0,282256,71243,331108,36639,351463,248331,314146,181838,475914,197570,0,2108
44,14,148.9,506.7,55758,6309,0,"(54545.6, 61494.5]",43.2,42.5,43.7,0.024,57.24111578,8.012820513,"Training",FALSE,71292,386111,158987,177283,256146,38485,205674,89588,398098,17666,438476,305695,205043,99683,610536,2867,2373,5635
338,128,187.3,505.7,52597,47625,0,"(51046.4, 54545.6]",45.2,43.4,46.7,2.55,50.69751616,4.626911005,"Training",TRUE,528638,2295525,1181100,1762125,1538288,280988,1728788,581025,2300288,433388,3362325,2307611,1804988,852488,4270301,302241,46135,34897
91,37,169,419.5,43194,16659,0,"(42724.4, 45201]",40.9,39.3,43.3,2.69,49.2497939,4.658564815,"Training",FALSE,316521,816291,324851,626379,714672,0,624713,201574,867934,153263,916245,807192,634708,366498,1258394,344527,3729,27107
117,56,207.9,445.9,37080,21713,0,"(34218.1, 37413.8]",39.1,36.6,41.3,2.8,54.66371797,4.956760177,"Training",FALSE,377807,1152961,340895,1059595,666590,104223,881548,201931,1096507,180218,1209415,881548,914118,510256,1779701,59267,32518,263619
573,219,179.2,463.3,60955,128911,23.27186974,"(54545.6, 61494.5]",40.1,39.1,40.9,2.72,58.3677686,4.280356467,"Training",TRUE,1302002,7296363,1753190,5195114,5027529,915269,4138044,2565329,7928027,837922,9539414,7876463,3454815,1869210,11379690,871725,170871,210983
1962.667684,126,166.5,453.5494221,65549,79315,0,"(61494.5, 125635]",37.3,36.4,38.6,2.7,56.92974913,5.174510519,"Training",TRUE,864534,4211627,1054890,2419108,3815052,642452,2450834,1300766,4338531,467959,6361063,4782695,2117711,840739,6653368,671208,124914,89427
328,113,180.3,529.1,45331,59875,0,"(45201, 48021.6]",36.7,35.6,37.7,2.69,48.38043678,5.605176173,"Training",FALSE,1095713,2903938,1496875,2520738,1634588,335300,2454875,574800,3263188,508938,3598488,2778200,2197413,1305275,4855842,846617,124998,18335
4243,1507,169.5,498.9,51371,749600,94.7171825,"(51046.4, 54545.6]",38.5,36.5,40.3,2.41,42.50944076,4.726955479,"Training",TRUE,10644320,33057360,8845280,17990400,38829280,9370000,18740000,15216880,44751120,5771920,54795760,36320949,25861200,13867600,56937834,11504445,2648263,1570212
25,13,203.8,401.5,45771,3689,0,"(45201, 48021.6]",45.7,45.4,46.2,2.33,52.66836086,9.93485342,"Training",FALSE,43162,219127,93332,154201,113622,7747,125426,42793,209905,18814,220972,178746,147560,81896,355414,1091,2083,2678
254,100,173.8,429.6,80650,48904,0,"(61494.5, 125635]",43.5,42.7,44.1,2.75,62.34448122,5.627462015,"Training",TRUE,366780,2807090,665095,1696969,1995284,533054,1462230,1056327,3178760,259192,3926992,3139637,1408436,660204,4382141,362252,42565,22037
32,17,220.4,391.5,38473,8331,0,"(37413.8, 40362.7]",37.6,36.7,39.4,2.77,47.55445952,8.315256688,"Training",FALSE,205776,348236,225771,257428,303249,46654,362399,56651,329908,84977,444876,341571,293252,169120,649608,137696,6730,22397
383,165,216.8,513.8,40376,66520,435.95911,"(40362.7, 42724.4]",38.9,37.4,40.8,2.33,49.40247032,4.612961296,"Training",TRUE,1350356,3206264,1636392,2381416,2388069,246124,2274984,558768,3166352,552116,4277236,3223146,2587628,1257228,6195198,318240,25597,24387
72,28,173.6,481,35955,9984,0,"(34218.1, 37413.8]",44.9,43.6,45.6,2.59,50.8656873,8.792924037,"Training",FALSE,177716,543130,127796,383386,464256,22964,343450,99840,455271,96845,546125,381389,402356,213658,943825,0,9262,15935
5438,1716,145.3,486.7,83152,976396,283.6963691,"(61494.5, 125635]",40.3,38.6,41.9,2.75,51.96451241,4.871361927,"Training",TRUE,10154519,49015080,11619113,25972134,43156704,16891651,19820839,23140586,58974319,7420610,71862746,58876679,27339088,14450661,65012249,14080961,5555570,9647427
208,77,180.1,506.6,52578,34371,1862.034855,"(51046.4, 54545.6]",38.9,36.7,41,2.54,54.01350338,4.731034483,"Training",TRUE,405578,1859472,491506,1075813,1422960,446823,1251105,505254,2203182,185604,2522832,1924776,1182363,598056,3360814,11714,18722,19322
335,155,201.5,445.7,41608,61109,32.72840334,"(40362.7, 42724.4]",41.2,39.8,42,2.6,49.736708,5.379259802,"Training",TRUE,1069408,3055450,1002188,2554357,2181592,372765,2633798,568314,3031007,488872,3825424,2960962,2603244,1429951,5829704,131654,27379,6524
49,23,267.6,552.9,37061,7131,0,"(34218.1, 37413.8]",501.6,39.9,43.3,2.47,53.15155807,4.939063502,"Training",FALSE,138342,389353,156169,298789,258143,0,290232,42786,363681,54909,394345,286667,302355,181128,691128,10483,0,706
88,42,171.7,369.9,44395,14977,0,"(42724.4, 45201]",50.8,50.5,51.1,2.16,52.79664691,5.547054323,"Training",FALSE,203688,876155,212674,431338,786293,67397,452306,283066,810256,107835,986985,725693,660486,314517,1293695,9952,6668,3782
30,12,143.2,363.9,45504,5922,0,"(45201, 48021.6]",39.5,38.9,40.3,2.51,62.44671782,9.638554217,"Training",TRUE,79355,381969,140944,254646,182990,13621,230958,92384,322749,19543,424016,317420,193650,92976,567771,2792,6183,11567
728,285,193.7,486.8,48018,141425,141.4177126,"(45201, 48021.6]",37.8,36.7,38.6,2.78,48.31017873,5.060304916,"Training",TRUE,2206230,6788400,2602220,4256893,6689403,593985,4440745,1711243,7566238,1286968,8810778,6830828,4525600,2573935,10222741,3086748,319895,185885
39,13,136.4,440.9,56791,6585,0,"(54545.6, 61494.5]",40.8,39.5,43.5,2.34,55.22226238,12.76119403,"Training",TRUE,63216,403002,94824,262083,212696,88898,214013,110628,445805,25023,519557,395759,183063,69801,646133,1006,2112,3218
59,24,185.8,452.7,40657,10483,0,"(40362.7, 42724.4]",43.1,43.5,42.4,2.56,51.59717142,4.891062695,"Training",TRUE,188694,548261,268365,377388,343843,58705,521006,59754,527295,69188,646802,507378,426659,251592,1019992,1089,1584,1782
134,56,190.4,493.4,32101,16912,0,"[22640, 34218.1]",47.2,46.5,47.9,2.37,49.83117614,6.62707096,"Training",FALSE,365300,911557,432948,416036,820232,21986,776261,99781,698466,148826,801629,492140,913248,532728,1618317,6843,10214,2281
68,35,179.4,365.2,33707,9201,0,"[22640, 34218.1]",53.5,53.2,53.8,2.25,54.73812424,1.330671989,"Training",FALSE,203343,536419,199662,380922,296273,43245,392883,59807,348718,115933,466491,238306,489494,228185,890137,1578,2366,2070
4146,1677,185.1,467.1,48973,807598,633.9787865,"(48021.6, 51046.4]",37,35.4,38.7,2.37,39.24670876,5.234779851,"Training",TRUE,14213725,34322915,10175735,25277818,34807474,10498774,21885906,17363357,48617400,7106863,54997424,45306248,26408455,16475000,55526242,20711097,1811436,593603
